sio2,tio2,al2o3,feo,fe2o3,mno,na2o,k2o,mgo,cao,p2o5,h2o,d,Author,Year
72.18,0.0,10.29,0.0,0.0,0.0,4.11,2.25,0.0,4.33,0.0,6.84,2.431999921798706,Dingwell D.B.,2000
46.2,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,26.9,2.6,0.0,2.5999999046325684,Troczynski T.B.,1991
50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,2.630000114440918,Suleimenov S.T.,1977
50.0,0.0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,28.57,0.0,0.0,2.6700000762939453,Suleimenov S.T.,1977
50.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,6.25,25.0,0.0,0.0,2.650000095367432,Suleimenov S.T.,1977
50.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,7.14,28.57,0.0,0.0,2.720000028610229,Suleimenov S.T.,1977
50.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,14.29,28.57,0.0,0.0,2.720000028610229,Suleimenov S.T.,1977
50.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,2.720000028610229,Suleimenov S.T.,1977
50.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,25.0,0.0,0.0,2.690000057220459,Suleimenov S.T.,1977
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.200000047683716,Primak W.,1984
75.8,0.0,0.0,0.0,0.0,0.0,12.46,0.0,0.0,11.74,0.0,0.0,2.4820001125335693,Patel I.S.,1972
67.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,30.0,0.0,0.0,2.63700008392334,Magrupov R.D.,1985
64.92,0.0,1.02,0.0,0.6,0.0,2.4,0.0,0.42,28.85,1.79,0.0,2.6070001125335693,Magrupov R.D.,1985
60.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,30.0,0.0,0.0,2.690000057220459,Magrupov R.D.,1985
58.85,0.0,0.51,0.0,0.29,0.0,9.81,0.0,0.22,29.43,0.89,0.0,2.6689999103546143,Magrupov R.D.,1985
58.3,0.0,0.76,0.0,0.44,0.0,9.72,0.0,0.32,29.15,1.32,0.0,2.6600000858306885,Magrupov R.D.,1985
57.75,0.0,1.0,0.0,0.58,0.0,9.62,0.0,0.42,28.87,1.75,0.0,2.6519999504089355,Magrupov R.D.,1985
50.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,33.33,0.0,0.0,2.746999979019165,Magrupov R.D.,1985
49.47,0.0,0.29,0.0,0.17,0.0,16.49,0.0,0.12,32.97,0.49,0.0,2.733999967575073,Magrupov R.D.,1985
48.94,0.0,0.57,0.0,0.33,0.0,16.32,0.0,0.23,32.62,0.99,0.0,2.7279999256134038,Magrupov R.D.,1985
48.43,0.0,0.84,0.0,0.49,0.0,16.15,0.0,0.35,32.28,1.46,0.0,2.7179999351501465,Magrupov R.D.,1985
47.92,0.0,1.11,0.0,0.65,0.0,15.98,0.0,0.46,31.94,1.94,0.0,2.7079999446868896,Magrupov R.D.,1985
45.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,33.0,0.0,0.0,2.7799999713897705,Magrupov R.D.,1985
44.05,0.0,0.57,0.0,0.33,0.0,21.53,0.0,0.23,32.3,0.98,0.0,2.753000020980835,Magrupov R.D.,1985
43.14,0.0,1.11,0.0,0.65,0.0,21.09,0.0,0.46,31.63,1.92,0.0,2.733999967575073,Magrupov R.D.,1985
84.13,0.088,7.76,0.0,0.59,0.0,4.26,2.69,0.079,0.4,0.0,0.0,2.3940000534057617,Ericson J.E.,1975
46.06,0.0,9.05,0.0,0.77,0.0,4.96,1.96,15.26,21.94,0.0,0.0,2.789999961853028,Shelestak L.J.,1978
60.8,0.0,11.79,0.0,0.0,0.0,9.07,3.4,2.59,12.35,0.0,0.0,2.549999952316284,Kohli J.T.,1998
61.82,0.0,10.33,0.0,0.0,0.0,7.92,3.02,2.4,14.51,0.0,0.0,2.549999952316284,Kohli J.T.,1998
62.76,0.0,8.84,0.0,0.0,0.0,4.78,4.71,2.39,16.52,0.0,0.0,2.549999952316284,Kohli J.T.,1998
49.93,0.0,15.26,0.0,0.0,0.0,5.66,2.18,0.16,26.81,0.0,0.0,2.680000066757202,Kohli J.T.,1998
49.89,0.0,15.42,0.0,0.0,0.0,3.64,4.08,3.78,23.18,0.0,0.0,2.6600000858306885,Kohli J.T.,1998
57.02,0.0,13.79,0.0,0.0,0.0,8.52,3.36,2.95,14.36,0.0,0.0,2.5799999237060547,Kohli J.T.,1998
52.3,0.0,14.79,0.0,0.0,0.0,6.62,2.53,0.98,22.77,0.0,0.0,2.650000095367432,Kohli J.T.,1998
53.27,0.0,15.34,0.0,0.0,0.0,7.62,3.04,1.98,18.75,0.0,0.0,2.619999885559082,Kohli J.T.,1998
72.02,0.0,0.59,0.0,0.0,0.0,13.48,0.63,3.7,9.58,0.0,0.0,2.490000009536743,Maeda K.,1997
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,2.549999952316284,Izyneev A.A.,1979
0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,2.470000028610229,Izyneev A.A.,1979
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,2.5199999809265137,Izyneev A.A.,1979
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,2.720000028610229,Izyneev A.A.,1979
69.94,0.0,3.03,0.0,0.0,0.0,1.52,10.03,7.5,7.98,0.0,0.0,2.4600000381469727,Maeda T.,1998
73.06,0.0,1.98,0.0,0.0,0.0,1.53,10.51,5.95,6.97,0.0,0.0,2.440000057220459,Maeda T.,1998
72.16,0.0,4.98,0.0,0.0,0.0,2.49,9.48,4.94,5.96,0.0,0.0,2.440000057220459,Maeda T.,1998
67.0,0.0,5.97,0.0,0.0,0.0,2.48,9.53,7.48,7.54,0.0,0.0,2.4800000190734863,Maeda T.,1998
72.15,0.0,5.02,0.0,0.0,0.0,1.96,9.98,7.93,2.96,0.0,0.0,2.4200000762939453,Maeda T.,1998
70.92,0.0,3.98,0.0,0.0,0.0,0.0,12.03,6.07,7.0,0.0,0.0,2.440000057220459,Maeda T.,1998
72.0,0.0,4.47,0.0,0.0,0.0,2.55,9.01,8.01,3.95,0.0,0.0,2.430000066757202,Maeda T.,1998
78.55,0.0,2.02,0.0,0.0,0.0,13.36,1.07,4.0,1.01,0.0,0.0,2.3949999809265137,Sehgal J.,1996
78.05,0.0,2.02,0.0,0.0,0.0,14.88,0.0,2.56,2.49,0.0,0.0,2.407000064849853,Sehgal J.,1996
78.05,0.0,2.02,0.0,0.0,0.0,14.92,0.0,4.05,0.97,0.0,0.0,2.3949999809265137,Sehgal J.,1996
78.15,0.0,2.01,0.0,0.0,0.0,14.9,0.0,4.94,0.0,0.0,0.0,2.385999917984009,Sehgal J.,1996
78.08,0.0,1.19,0.0,0.0,0.0,14.04,0.65,6.04,0.0,0.0,0.0,2.400000095367432,Sehgal J.,1996
78.44,0.0,2.03,0.0,0.0,0.0,13.33,1.16,4.07,0.97,0.0,0.0,2.3949999809265137,Sehgal J.,1996
78.98,0.0,0.6,0.0,0.0,0.0,16.3,2.6,1.52,0.0,0.0,0.0,2.3949999809265137,Sehgal J.,1996
79.97,0.0,0.6,0.0,0.0,0.0,15.31,2.6,1.52,0.0,0.0,0.0,2.385999917984009,Sehgal J.,1996
80.52,0.0,0.6,0.0,0.0,0.0,13.42,3.93,1.53,0.0,0.0,0.0,2.380000114440918,Sehgal J.,1996
78.59,0.0,1.82,0.0,0.0,0.0,15.44,2.62,1.53,0.0,0.0,0.0,2.3940000534057617,Sehgal J.,1996
78.9,0.0,2.43,0.0,0.0,0.0,14.5,2.63,1.54,0.0,0.0,0.0,2.390000104904175,Sehgal J.,1996
79.89,0.0,0.6,0.0,0.0,0.0,14.31,2.6,1.52,1.09,0.0,0.0,2.390000104904175,Sehgal J.,1996
79.72,0.0,0.6,0.0,0.0,0.0,12.31,2.59,1.51,3.26,0.0,0.0,2.3989999294281006,Sehgal J.,1996
79.64,0.0,0.6,0.0,0.0,0.0,11.31,2.59,1.51,4.35,0.0,0.0,2.4030001163482666,Sehgal J.,1996
79.55,0.0,0.6,0.0,0.0,0.0,14.24,2.59,3.02,0.0,0.0,0.0,2.388000011444092,Sehgal J.,1996
78.72,0.0,0.59,0.0,0.0,0.0,12.15,2.56,5.98,0.0,0.0,0.0,2.3919999599456787,Sehgal J.,1996
78.25,0.0,1.21,0.0,0.0,0.0,15.87,2.61,1.52,0.55,0.0,0.0,2.4019999504089355,Sehgal J.,1996
78.55,0.0,1.82,0.0,0.0,0.0,14.93,2.62,1.53,0.55,0.0,0.0,2.3970000743865967,Sehgal J.,1996
78.86,0.0,2.43,0.0,0.0,0.0,13.99,2.63,1.54,0.55,0.0,0.0,2.3919999599456787,Sehgal J.,1996
83.24,0.0,2.01,0.0,0.0,0.0,9.82,0.0,4.93,0.0,0.0,0.0,2.3469998836517334,Sehgal J.,1996
80.97,0.0,0.6,0.0,0.0,0.0,14.32,2.6,1.52,0.0,0.0,0.0,2.377000093460083,Sehgal J.,1996
82.95,0.0,0.6,0.0,0.0,0.0,12.33,2.6,1.52,0.0,0.0,0.0,2.3580000400543213,Sehgal J.,1996
83.94,0.0,0.6,0.0,0.0,0.0,11.34,2.6,1.52,0.0,0.0,0.0,2.3489999771118164,Sehgal J.,1996
84.93,0.0,0.6,0.0,0.0,0.0,10.35,2.6,1.52,0.0,0.0,0.0,2.3399999141693115,Sehgal J.,1996
85.43,0.0,0.6,0.0,0.0,0.0,9.86,2.59,1.52,0.0,0.0,0.0,2.3350000381469727,Sehgal J.,1996
81.86,0.0,0.6,0.0,0.0,0.0,13.42,2.6,1.52,0.0,0.0,0.0,2.36899995803833,Sehgal J.,1996
82.91,0.0,0.6,0.0,0.0,0.0,11.83,2.6,1.52,0.54,0.0,0.0,2.359999895095825,Sehgal J.,1996
83.9,0.0,0.6,0.0,0.0,0.0,10.84,2.59,1.52,0.54,0.0,0.0,2.3510000705718994,Sehgal J.,1996
84.89,0.0,0.6,0.0,0.0,0.0,9.86,2.59,1.52,0.54,0.0,0.0,2.3420000076293945,Sehgal J.,1996
85.24,0.0,0.6,0.0,0.0,0.0,9.84,2.27,1.51,0.54,0.0,0.0,2.33899998664856,Sehgal J.,1996
81.68,0.0,0.6,0.0,0.0,0.0,13.39,2.27,1.51,0.54,0.0,0.0,2.371999979019165,Sehgal J.,1996
69.32,0.0,9.57,0.0,0.0,0.0,15.74,0.0,0.0,5.38,0.0,0.0,2.470999956130981,Sehgal J.,1996
80.09,0.0,0.0,0.0,0.0,0.0,9.86,0.0,0.0,10.05,0.0,0.0,2.430999994277954,Sehgal J.,1996
75.2,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,15.05,0.0,0.0,2.509000062942505,Sehgal J.,1996
70.18,0.0,0.0,0.0,0.0,0.0,19.83,0.0,0.0,9.99,0.0,0.0,2.5199999809265137,Sehgal J.,1996
75.16,0.0,0.0,0.0,0.0,0.0,19.78,0.0,0.0,5.06,0.0,0.0,2.4600000381469727,Sehgal J.,1996
72.65,0.0,6.09,0.0,0.0,0.0,15.89,0.0,0.0,5.37,0.0,0.0,2.4609999656677246,Sehgal J.,1996
64.4,0.0,13.02,0.0,0.0,0.0,16.96,0.0,0.0,5.62,0.0,0.0,2.48799991607666,Sehgal J.,1996
54.73,0.0,21.3,0.0,0.0,0.0,17.91,0.0,0.0,6.06,0.0,0.0,2.532000064849853,Sehgal J.,1996
75.17,0.0,0.0,0.0,0.0,0.0,14.75,0.0,0.0,10.08,0.0,0.0,2.4800000190734863,Sehgal J.,1996
78.6,0.0,2.05,0.0,0.0,0.0,13.0,1.31,0.0,5.04,0.0,0.0,2.4210000038146973,Sehgal J.,1996
79.0,0.0,0.59,0.0,0.0,0.0,9.76,1.6,1.5,7.55,0.0,0.0,2.4200000762939453,Sehgal J.,1996
78.67,0.0,0.59,0.0,0.0,0.0,9.65,0.0,1.48,9.6,0.0,0.0,2.430999994277954,Sehgal J.,1996
75.96,0.0,0.59,0.0,0.0,0.0,21.95,0.0,1.5,0.0,0.0,0.0,2.424999952316284,Sehgal J.,1996
76.45,0.0,0.59,0.0,0.0,0.0,21.45,0.0,1.5,0.0,0.0,0.0,2.4200000762939453,Sehgal J.,1996
75.15,0.0,1.2,0.18,0.45,0.0,10.83,0.97,0.45,10.77,0.0,0.0,2.4809999465942383,Berthereau A.,1999
73.23,0.0,0.12,0.15,0.44,0.0,10.55,0.19,4.72,10.6,0.0,0.0,2.4800000190734863,Berthereau A.,1999
73.27,0.0,0.12,0.16,0.37,0.0,10.56,0.19,4.72,10.61,0.0,0.0,2.4800000190734863,Berthereau A.,1999
73.42,0.0,0.35,0.16,0.51,0.0,11.64,0.19,3.11,10.63,0.0,0.0,2.4800000190734863,Berthereau A.,1999
75.14,0.0,0.59,0.14,0.42,0.0,13.48,0.96,5.52,3.75,0.0,0.0,2.437999963760376,Berthereau A.,1999
77.48,0.0,0.6,0.15,0.52,0.0,16.29,0.97,0.61,3.38,0.0,0.0,2.434000015258789,Berthereau A.,1999
79.21,0.0,0.3,0.15,0.5,0.0,16.74,0.32,0.61,2.18,0.0,0.0,2.4159998893737797,Berthereau A.,1999
73.04,0.0,5.01,0.0,0.0,0.0,5.03,3.97,4.95,8.0,0.0,0.0,2.450000047683716,Nakashima T.,1999
74.01,0.0,5.0,0.0,0.0,0.0,4.97,5.01,4.06,6.95,0.0,0.0,2.440000057220459,Nakashima T.,1999
73.03,0.0,5.49,0.0,0.0,0.0,4.97,5.01,5.46,6.05,0.0,0.0,2.450000047683716,Nakashima T.,1999
73.0,0.0,4.02,0.0,0.0,0.0,4.0,5.01,6.0,7.97,0.0,0.0,2.470000028610229,Nakashima T.,1999
71.03,0.0,7.98,0.0,0.0,0.0,6.0,2.99,0.0,12.0,0.0,0.0,2.470000028610229,Nakashima T.,1999
70.98,0.0,7.97,0.0,0.0,0.0,6.0,1.0,2.03,12.02,0.0,0.0,2.470000028610229,Nakashima T.,1999
70.39,0.0,5.94,0.0,0.0,0.0,6.72,0.0,5.16,11.79,0.0,0.0,2.490000009536743,Nakashima T.,1999
71.01,0.0,6.03,0.0,0.0,0.0,6.05,0.98,5.95,9.98,0.0,0.0,2.4800000190734863,Nakashima T.,1999
71.0,0.0,6.02,0.0,0.0,0.0,3.96,1.04,5.94,12.04,0.0,0.0,2.4800000190734863,Nakashima T.,1999
71.04,0.0,3.98,0.0,0.0,0.0,5.96,1.03,6.01,11.98,0.0,0.0,2.5,Nakashima T.,1999
67.05,0.0,8.89,0.0,0.0,0.0,1.04,6.88,4.82,11.32,0.0,0.0,2.490000009536743,Nakashima T.,1999
73.05,0.0,2.0,0.0,0.0,0.0,0.0,7.0,5.97,11.98,0.0,0.0,2.490000009536743,Nakashima T.,1999
72.96,0.0,4.02,0.0,0.0,0.0,1.97,2.99,6.07,11.99,0.0,0.0,2.470000028610229,Nakashima T.,1999
72.98,0.0,3.99,0.0,0.0,0.0,5.97,1.09,6.02,9.95,0.0,0.0,2.470000028610229,Nakashima T.,1999
73.18,0.0,4.34,0.0,0.0,0.0,3.42,1.03,6.02,12.0,0.0,0.0,2.470000028610229,Nakashima T.,1999
69.04,0.0,10.57,0.0,0.0,0.0,3.85,3.9,6.08,6.56,0.0,0.0,2.470000028610229,Nakashima T.,1999
70.29,0.0,12.26,0.0,0.0,0.0,4.51,4.52,0.0,8.42,0.0,0.0,2.450000047683716,Nakashima T.,1999
70.3,0.0,0.35,0.0,0.0,0.0,13.0,0.19,6.03,10.14,0.0,0.0,2.5799999237060547,Bordeaux F.,1999
64.11,0.0,0.27,0.0,0.0,0.0,21.26,0.006,0.11,14.25,0.0,0.0,2.6600000858306885,Bordeaux F.,1999
66.22,0.0,1.2,0.0,0.0,0.0,17.24,3.19,0.76,11.39,0.0,0.0,2.625999927520752,Bordeaux F.,1999
65.22,0.0,0.59,0.0,0.0,0.0,18.39,0.64,0.0,15.16,0.0,0.0,2.6700000762939453,Bordeaux F.,1999
70.5,0.0,0.35,0.0,0.0,0.0,13.1,0.13,5.73,10.2,0.0,0.0,2.509999990463257,Lemaille M.,1999
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,2.4800000190734863,Sokolov I.A.,2000
71.11,0.0,1.05,0.0,0.037,0.0,14.19,0.32,6.19,7.1,0.0,0.0,2.470000028610229,Bartenev G.M.,1980
43.19,37.13,0.0,0.0,0.0,0.0,0.0,19.68,0.0,0.0,0.0,0.0,2.7799999713897705,Janakirama-Rao ,1962
37.6,42.42,0.0,0.0,0.0,0.0,0.0,19.98,0.0,0.0,0.0,0.0,2.8299999237060547,Janakirama-Rao ,1962
47.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,47.37,0.0,2.539999961853028,Mezhinskii G.Kh,1980
41.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,0.0,41.18,0.0,2.450000047683716,Mezhinskii G.Kh,1980
53.07,1.51,12.56,0.0,4.61,0.0,3.4,0.47,13.97,10.4,0.0,0.0,2.7300000190734863,Suleimenov S.T.,1971
57.63,1.29,11.21,0.0,5.42,0.0,0.0,3.6,8.38,12.46,0.0,0.0,2.640000104904175,Suleimenov S.T.,1971
57.17,0.0,10.96,0.0,5.63,0.0,0.0,3.05,8.78,14.41,0.0,0.0,2.6700000762939453,Suleimenov S.T.,1971
63.19,0.0,11.4,0.0,0.0,0.0,0.0,0.0,12.73,12.68,0.0,0.0,2.5899999141693115,Schroeder J.,1974
0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,2.690000057220459,Jiang Shibin,1991
0.0,0.0,0.0,0.0,17.5,0.0,0.0,12.5,0.0,25.0,45.0,0.0,2.950000047683716,Ohta M.,1981
0.0,0.0,0.0,0.0,21.25,0.0,0.0,12.5,0.0,25.0,41.25,0.0,3.039999961853028,Ohta M.,1981
0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.5,0.0,25.0,37.5,0.0,3.140000104904175,Ohta M.,1981
0.0,0.0,0.0,0.0,27.5,0.0,0.0,12.5,0.0,25.0,35.0,0.0,3.220000028610229,Ohta M.,1981
46.2,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,26.9,2.6,0.0,2.694999933242798,Mai C.,1985
43.57,0.0,9.98,0.0,0.0,0.0,0.0,0.0,18.01,28.44,0.0,0.0,2.8499999046325684,Vlchev I.,1972
41.76,0.0,9.52,0.0,0.0,4.22,0.0,0.0,17.16,27.34,0.0,0.0,2.9200000762939453,Vlchev I.,1972
39.81,0.0,9.12,0.0,0.0,8.51,0.0,0.0,16.49,26.07,0.0,0.0,3.0,Vlchev I.,1972
38.0,0.0,8.68,0.0,0.0,12.91,0.0,0.0,15.6,24.82,0.0,0.0,3.0999999046325684,Vlchev I.,1972
38.78,0.0,10.09,0.0,0.0,0.0,0.0,0.0,17.85,33.29,0.0,0.0,2.900000095367432,Vlchev I.,1972
37.31,0.0,9.52,0.0,0.0,4.22,0.0,0.0,17.1,31.85,0.0,0.0,2.970000028610229,Vlchev I.,1972
35.52,0.0,9.11,0.0,0.0,8.5,0.0,0.0,16.45,30.42,0.0,0.0,3.049999952316284,Vlchev I.,1972
33.92,0.0,8.59,0.0,0.0,12.86,0.0,0.0,15.55,29.08,0.0,0.0,3.140000104904175,Vlchev I.,1972
34.84,0.0,9.92,0.0,0.0,0.0,0.0,0.0,17.9,37.33,0.0,0.0,2.970000028610229,Vlchev I.,1972
33.41,0.0,9.46,0.0,0.0,4.2,0.0,0.0,17.14,35.79,0.0,0.0,3.039999961853028,Vlchev I.,1972
30.38,0.0,8.65,0.0,0.0,12.87,0.0,0.0,15.55,32.55,0.0,0.0,3.180000066757202,Vlchev I.,1972
50.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.03,24.49,0.0,0.0,2.8499999046325684,Ismatov A.A.,1978
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,2.8499999046325684,Ismatov A.A.,1978
53.49,0.0,0.0,0.0,0.0,40.78,0.0,0.0,0.0,5.73,0.0,0.0,3.0999999046325684,Kekelidze T.M.,1978
52.24,0.0,0.0,0.0,0.0,30.97,0.0,0.0,0.0,16.79,0.0,0.0,3.0,Kekelidze T.M.,1978
51.04,0.0,0.0,0.0,0.0,21.62,0.0,0.0,0.0,27.34,0.0,0.0,2.900000095367432,Kekelidze T.M.,1978
49.9,0.0,0.0,0.0,0.0,12.68,0.0,0.0,0.0,37.42,0.0,0.0,2.799999952316284,Kekelidze T.M.,1978
43.51,0.0,0.0,0.0,0.0,50.67,0.0,0.0,0.0,5.83,0.0,0.0,3.289999961853028,Kekelidze T.M.,1978
42.47,0.0,0.0,0.0,0.0,40.47,0.0,0.0,0.0,17.06,0.0,0.0,3.200000047683716,Kekelidze T.M.,1978
41.48,0.0,0.0,0.0,0.0,30.74,0.0,0.0,0.0,27.78,0.0,0.0,3.119999885559082,Kekelidze T.M.,1978
40.54,0.0,0.0,0.0,0.0,21.46,0.0,0.0,0.0,38.0,0.0,0.0,2.9600000381469727,Kekelidze T.M.,1978
38.77,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,57.12,0.0,0.0,2.700000047683716,Kekelidze T.M.,1978
33.18,0.0,0.0,0.0,0.0,60.89,0.0,0.0,0.0,5.93,0.0,0.0,3.4200000762939453,Kekelidze T.M.,1978
31.61,0.0,0.0,0.0,0.0,40.16,0.0,0.0,0.0,28.23,0.0,0.0,3.200000047683716,Kekelidze T.M.,1978
30.88,0.0,0.0,0.0,0.0,30.52,0.0,0.0,0.0,38.6,0.0,0.0,3.0999999046325684,Kekelidze T.M.,1978
29.52,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,57.98,0.0,0.0,2.8499999046325684,Kekelidze T.M.,1978
22.5,0.0,0.0,0.0,0.0,71.47,0.0,0.0,0.0,6.03,0.0,0.0,3.569999933242798,Kekelidze T.M.,1978
21.42,0.0,0.0,0.0,0.0,49.89,0.0,0.0,0.0,28.69,0.0,0.0,3.2699999809265137,Kekelidze T.M.,1978
20.92,0.0,0.0,0.0,0.0,39.86,0.0,0.0,0.0,39.22,0.0,0.0,3.200000047683716,Kekelidze T.M.,1978
20.44,0.0,0.0,0.0,0.0,30.29,0.0,0.0,0.0,49.27,0.0,0.0,3.0999999046325684,Kekelidze T.M.,1978
19.98,0.0,0.0,0.0,0.0,21.15,0.0,0.0,0.0,58.87,0.0,0.0,3.0199999809265137,Kekelidze T.M.,1978
49.21,0.0,5.8,0.0,0.0,29.18,0.0,0.0,0.0,15.82,0.0,0.0,2.700000047683716,Kekelidze T.M.,1978
47.82,0.0,8.45,0.0,0.0,28.35,0.0,0.0,0.0,15.37,0.0,0.0,2.680000066757202,Kekelidze T.M.,1978
21.78,0.0,3.21,0.0,0.0,69.18,0.0,0.0,0.0,5.83,0.0,0.0,3.400000095367432,Kekelidze T.M.,1978
21.1,0.0,6.22,0.0,0.0,67.03,0.0,0.0,0.0,5.65,0.0,0.0,3.2799999713897705,Kekelidze T.M.,1978
44.92,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,48.13,2.11,0.0,2.8970000743865967,Sarkisov P.D.,1987
46.09,0.0,0.0,0.0,0.0,0.0,29.79,0.0,0.0,21.95,2.17,0.0,2.680999994277954,Sarkisov P.D.,1987
71.14,0.0,0.0,0.0,0.0,0.0,4.93,0.0,0.0,21.78,2.15,0.0,2.5789999961853027,Sarkisov P.D.,1987
45.3,0.0,0.0,0.0,0.0,0.0,13.01,0.0,0.0,39.56,2.13,0.0,2.775000095367432,Sarkisov P.D.,1987
45.7,0.0,0.0,0.0,0.0,0.0,21.34,0.0,0.0,30.81,2.15,0.0,2.740999937057495,Sarkisov P.D.,1987
53.55,0.0,0.0,0.0,0.0,0.0,4.87,0.0,0.0,39.45,2.13,0.0,2.805000066757202,Sarkisov P.D.,1987
62.31,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,30.65,2.14,0.0,2.664999961853028,Sarkisov P.D.,1987
54.48,0.0,0.0,0.0,0.0,0.0,21.47,0.0,0.0,21.89,2.16,0.0,2.5910000801086426,Sarkisov P.D.,1987
54.01,0.0,0.0,0.0,0.0,0.0,13.09,0.0,0.0,30.75,2.15,0.0,2.6059999465942383,Sarkisov P.D.,1987
46.42,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,44.21,4.37,0.0,2.7679998874664307,Sarkisov P.D.,1987
47.42,0.0,0.0,0.0,0.0,0.0,25.54,0.0,0.0,22.58,4.46,0.0,2.6440000534057617,Sarkisov P.D.,1987
68.06,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,22.44,4.43,0.0,2.6050000190734863,Sarkisov P.D.,1987
46.75,0.0,0.0,0.0,0.0,0.0,11.74,0.0,0.0,37.11,4.4,0.0,2.7290000915527344,Sarkisov P.D.,1987
47.08,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,29.89,4.43,0.0,2.6670000553131104,Sarkisov P.D.,1987
60.78,0.0,0.0,0.0,0.0,0.0,5.05,0.0,0.0,29.76,4.41,0.0,2.6679999828338623,Sarkisov P.D.,1987
54.32,0.0,0.0,0.0,0.0,0.0,18.7,0.0,0.0,22.53,4.45,0.0,2.631999969482422,Sarkisov P.D.,1987
53.94,0.0,0.0,0.0,0.0,0.0,11.81,0.0,0.0,29.83,4.42,0.0,2.690000057220459,Sarkisov P.D.,1987
74.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.4800000190734863,Moncke D.,2001
78.85,0.0,0.0,0.0,0.0,0.0,21.15,0.0,0.0,0.0,0.0,0.0,2.3980000019073486,Kaps C.,1992
0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,2.5199999809265137,Karabulut M.,2001
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,2.5799999237060547,Karabulut M.,2001
0.0,0.0,0.0,12.7,31.1,0.0,0.0,0.0,0.0,0.0,56.2,0.0,2.950000047683716,Fang Xiangyu,2001
0.0,0.0,0.0,14.1,30.1,0.0,0.0,0.0,0.0,0.0,55.8,0.0,3.0,Fang Xiangyu,2001
0.0,0.0,0.0,20.8,25.4,0.0,0.0,0.0,0.0,0.0,53.8,0.0,3.0199999809265137,Fang Xiangyu,2001
0.0,0.0,0.0,24.6,22.8,0.0,0.0,0.0,0.0,0.0,52.6,0.0,3.039999961853028,Fang Xiangyu,2001
0.0,0.0,0.0,28.8,19.8,0.0,0.0,0.0,0.0,0.0,51.4,0.0,3.0799999237060547,Fang Xiangyu,2001
0.0,0.0,0.0,33.3,16.7,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3.0999999046325684,Fang Xiangyu,2001
0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,60.0,0.0,2.609999895095825,Karabulut M.,2001
0.0,0.0,15.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,60.0,0.0,2.690000057220459,Karabulut M.,2001
0.0,0.0,10.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,60.0,0.0,2.75,Karabulut M.,2001
0.0,0.0,5.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,60.0,0.0,2.789999961853028,Karabulut M.,2001
