0,1,2,3,4,5,6,7,8,9,10,11
76.94,0.0,0.0,0.0,0.0,0.0,23.06,0.0,0.0,0.0,0.0,0.0
74.99,0.0,0.0,0.0,0.0,0.0,25.01,0.0,0.0,0.0,0.0,0.0
60.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,0.0,0.0
65.0,0.0,10.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,50.0,0.0
40.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
60.06,0.0,1.63,0.0,0.0,0.0,22.27,0.0,0.0,16.04,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0
49.38,0.0,23.46,0.0,0.0,0.0,0.0,0.0,0.0,27.16,0.0,0.0
65.0,5.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,8.0,0.0,0.0
62.0,0.36,9.02,0.0,0.1,0.0,0.06,0.053,10.22,18.18,0.0,0.0
70.18,0.0,1.49,0.0,0.03,0.0,13.15,0.0,2.87,12.27,0.0,0.0
0.0,0.0,35.0,0.0,0.0,0.0,5.0,0.0,0.0,60.0,0.0,0.0
58.82,0.0,0.0,0.0,1.96,0.0,39.22,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
38.14,0.0,0.0,0.0,0.0,0.0,29.62,0.0,0.0,25.91,6.33,0.0
74.84,0.0,0.0,0.0,0.21,0.0,24.95,0.0,0.0,0.0,0.0,0.0
60.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
62.98,0.0,10.22,0.0,0.0,0.0,0.037000000000000005,9.59,0.0,0.0,0.0,17.18
21.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,30.3,0.0,0.0
0.0,0.0,9.95,0.0,0.0,0.0,0.0,40.67,0.0,0.0,49.38,0.0
76.66,0.0,12.38,0.0,0.0,0.0,0.0,0.0,10.96,0.0,0.0,0.0
71.53,0.0,0.9,0.0,0.0,0.0,12.69,0.5,5.99,8.39,0.0,0.0
65.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,13.0,0.0,0.0,0.0
77.48,0.0,0.0,0.0,0.0,0.0,22.52,0.0,0.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0
63.8,0.0,0.28,0.0,0.0,0.0,16.11,0.0,13.49,6.32,0.0,0.0
63.64,0.52,7.87,1.2,1.38,0.0,1.44,2.85,8.18,12.92,0.0,0.0
89.79,0.0,0.0,0.0,0.0,0.0,10.21,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
43.0,8.0,13.0,0.0,0.0,34.0,0.0,0.0,2.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
72.79,0.0,3.66,0.0,0.97,0.0,0.0,9.08,3.99,9.52,0.0,0.0
0.0,0.0,4.98,0.0,0.0,0.0,0.0,38.89,0.0,0.0,56.13,0.0
79.26,10.28,0.0,0.0,0.0,0.0,0.0,10.46,0.0,0.0,0.0,0.0
30.0,40.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,48.0,0.0
70.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
60.02,0.0,19.99,0.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0
70.99,0.0,3.17,0.0,0.89,0.0,0.0,9.33,2.25,13.37,0.0,0.0
76.52,0.0,7.31,0.0,0.0,0.0,3.9,3.07,0.12,0.64,0.0,8.44
65.6,0.0,10.9,0.0,0.0,0.0,15.7,3.8,1.6,1.5,0.9,0.0
55.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,0.0,0.0,0.0
0.0,0.0,16.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,63.0,0.0
66.7,0.0,0.0,0.0,0.0,0.0,16.6,16.7,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,50.0,0.0
65.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,15.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
77.82,0.0,7.43,0.0,0.0,0.0,3.97,3.12,0.12,0.65,0.0,6.88
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0
40.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
57.14,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,28.57,0.0,0.0
36.9,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,56.5
30.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,0.0,41.44,0.0
33.21,0.0,22.18,0.0,0.0,0.0,0.0,0.0,6.77,37.84,0.0,0.0
48.71,0.0,23.6,0.0,0.0,0.0,0.0,0.0,24.21,3.48,0.0,0.0
74.66,0.0,0.44,1.67,6.5,0.0,16.66,0.0,0.0,0.07200000000000001,0.0,0.0
66.7,0.0,0.0,0.0,0.0,0.0,25.3,8.0,0.0,0.0,0.0,0.0
4.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,5.0,61.0,0.0,0.0
35.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
55.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
62.5,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0
2.52,0.26,0.66,0.0,36.78,0.0,0.081,0.0,0.0,0.0,59.7,0.0
53.94,0.0,0.0,0.0,0.0,0.0,11.81,0.0,0.0,29.83,4.42,0.0
66.66,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,0.0
48.1,4.8,15.8,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0
80.07,0.0,0.0,0.0,0.0,0.0,19.69,0.0,0.0,0.0,0.0,0.24
75.35,0.0,0.39,0.0,0.0,0.0,9.56,0.0,0.0,14.7,0.0,0.0
72.81,0.0,0.0,0.0,0.0,0.0,7.02,0.0,0.0,20.17,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,40.5,0.0,32.0,0.0
73.68,0.0,3.28,0.0,0.92,0.0,0.0,11.73,0.83,9.55,0.0,0.0
70.6,0.0,3.1,0.0,0.0,0.0,13.4,0.0,12.9,0.0,0.0,0.0
0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0
0.0,0.0,9.1,0.0,0.0,0.0,28.6,0.0,0.0,7.2,55.1,0.0
66.7,0.0,0.0,0.0,0.0,0.0,8.0,25.3,0.0,0.0,0.0,0.0
52.55,0.66,11.91,6.21,0.0,0.0,3.77,0.52,4.74,9.48,0.084,10.07
0.0,0.0,16.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,61.0,0.0
76.63,0.0,23.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.99,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,10.71,0.0,0.0
71.32,0.0,1.17,0.0,0.0,0.0,12.48,0.63,5.91,8.49,0.0,0.0
89.26,0.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,0.0
62.15,0.0,10.54,0.0,0.0,0.0,1.11,9.47,0.0,0.0,0.0,16.73
62.5,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,60.0,0.0
61.59,0.0,9.23,0.0,0.0,0.0,0.0,0.0,4.67,24.51,0.0,0.0
70.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
61.93,0.0,10.03,0.0,0.0,0.0,9.47,1.03,0.0,0.0,0.0,17.54
70.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,22.0,0.0,0.0
52.3,0.0,10.6,0.0,0.0,0.0,37.1,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.38,0.69,9.63,5.16,0.0,0.0,1.01,1.6,4.81,2.73,0.0,0.0
73.0,0.0,6.1,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,2.6
81.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0
42.6,0.0,0.0,0.0,0.0,0.0,37.5,0.0,19.9,0.0,0.0,0.0
60.15,0.0,0.0,0.0,0.0,0.0,33.64,0.0,0.0,6.21,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,42.11,0.0,52.63,0.0
51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.04,32.26,0.0,0.0
0.0,0.0,0.0,0.0,18.0,0.0,27.0,0.0,0.0,0.0,55.0,0.0
82.69,0.0,7.52,0.0,0.0,0.0,4.63,2.76,0.0,0.0,2.4,0.0
66.7,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0
63.16,0.0,10.25,0.0,0.0,0.0,0.037000000000000005,9.62,0.0,0.0,0.0,16.94
70.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,18.0,0.0,0.0,0.0
45.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,0.0,0.0
92.21,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,0.0
42.0,0.0,2.5,0.0,0.0,0.0,0.0,15.5,0.0,34.0,6.0,0.0
72.5,0.0,6.5,0.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0
86.5,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
70.71,0.0,0.0,0.0,0.0,0.0,12.12,0.0,8.08,9.09,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4,0.0,31.8,0.0,0.0,0.0,10.3,0.0,57.5,0.0
35.36,10.09,9.09,0.0,0.0,45.45,0.0,0.0,0.0,0.0,0.0,0.0
70.4,12.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0
0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
50.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0
54.39,0.0,0.0,0.0,0.0,0.0,45.61,0.0,0.0,0.0,0.0,0.0
37.21,0.0,6.22,0.0,0.0,0.0,0.0,0.0,0.0,56.57,0.0,0.0
0.0,0.0,10.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,45.0,0.0
72.77,0.0,0.0,0.0,0.0,0.0,27.23,0.0,0.0,0.0,0.0,0.0
60.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,5.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,9.8,53.2,0.0
62.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6,0.0
83.33,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0
48.05,0.0,18.88,0.0,0.0,0.0,0.0,0.0,15.92,17.16,0.0,0.0
0.0,0.0,0.0,0.0,4.3,0.0,10.21,0.0,0.0,38.14,47.35,0.0
64.6,0.0,0.0,9.5,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
57.84,0.0,10.69,0.0,0.0,0.0,15.28,1.9,6.39,7.69,0.2,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,0.0,42.3,0.0
71.87,0.0,3.58,0.0,0.96,0.0,0.0,7.0,2.22,14.37,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.25,0.0,46.25,0.0
66.24,0.0,3.52,0.0,0.0,0.0,14.17,0.0,0.0,16.07,0.0,0.0
78.0,0.0,9.8,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0
83.49,0.0,0.0,0.0,0.0,0.0,0.0,16.51,0.0,0.0,0.0,0.0
63.1,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
58.6,26.45,0.0,0.0,0.0,0.0,0.0,14.95,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,28.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
45.69,2.13,0.0,0.0,0.0,0.0,0.0,0.0,22.85,27.17,2.16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
74.0,0.3,9.0,0.0,0.0,0.0,12.3,1.1,2.8,0.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0
35.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,0.0,0.0
44.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
45.33,24.86,0.0,0.0,0.0,0.0,29.81,0.0,0.0,0.0,0.0,0.0
72.73,0.0,0.0,9.09,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10.0,0.0,0.0,35.0,0.0,0.0,55.0,0.0
73.68,0.0,0.92,0.0,0.0,0.0,15.02,0.0,0.0,10.38,0.0,0.0
65.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
46.97,1.75,7.57,9.7,0.0,0.22,2.64,0.7,17.48,12.59,0.37,0.0
49.06,0.0,12.05,0.0,0.0,0.0,0.0,0.0,13.71,25.19,0.0,0.0
92.2,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0
42.5,35.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,13.0,0.0,0.0,0.0
59.5,0.0,10.0,0.0,0.0,0.0,20.0,0.5,9.6,0.4,0.0,0.0
60.0,0.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
74.6,0.0,0.29,0.0,0.055,0.0,0.0,9.97,3.14,11.94,0.0,0.0
65.7,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,21.2
78.85,0.0,0.0,0.0,0.0,0.0,21.15,0.0,0.0,0.0,0.0,0.0
67.11,0.0,0.0,0.0,0.0,0.0,32.89,0.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
68.97,0.0,0.0,0.0,0.0,0.0,11.3,0.0,7.24,12.49,0.0,0.0
60.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,6.0,0.0
50.0,24.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0
73.5,0.0,0.34,0.0,0.23,0.0,18.87,0.0,0.31,6.74,0.0,0.0
65.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,0.0,0.0
61.52,0.0,9.97,0.0,0.0,0.0,9.41,1.02,0.0,0.0,0.0,18.08
77.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0
94.72,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
72.5,2.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,70.0,0.0
66.89,0.0,0.0,0.0,0.0,0.0,16.14,16.97,0.0,0.0,0.0,0.0
75.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0
75.44,0.39,5.45,3.47,0.0,0.0,0.92,1.08,3.41,9.85,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,48.1,0.0,0.0,0.0,48.1,3.8
50.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
96.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.84,5.66,0.0,0.0,0.0,0.0,15.67,0.0,0.0,10.83,0.0,0.0
50.53,0.0,25.26,0.0,0.0,0.0,0.0,0.0,0.0,24.21,0.0,0.0
69.0,0.0,4.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,54.2,10.6
71.2,0.0,1.05,0.0,0.0,0.0,12.45,0.31,5.89,9.1,0.0,0.0
40.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0
75.16,0.0,0.0,0.0,0.0,0.0,0.0,15.45,0.0,9.39,0.0,0.0
43.41,0.0,0.0,0.0,0.0,0.0,0.0,10.85,0.0,45.74,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
60.09,0.0,1.18,0.0,0.0,0.0,19.42,0.0,0.0,19.31,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
66.57,0.0,0.37,0.0,0.016,0.0,21.59,0.0,11.25,0.21,0.0,0.0
76.39,0.0,0.0,0.0,0.0,0.0,10.49,13.12,0.0,0.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0
67.78,0.0,6.48,0.0,0.0,0.0,13.96,0.0,5.06,6.72,0.0,0.0
65.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
66.68,0.0,2.2,0.0,0.0,0.0,31.12,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.5,0.0,0.0,37.5,0.0,0.0,55.0,0.0
59.84,0.0,2.69,0.0,0.0,0.0,0.64,0.0,17.69,19.14,0.0,0.0
75.18,0.0,0.4,0.0,0.0,0.34,10.24,0.0,3.03,10.81,0.0,0.0
1.53,0.0,25.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.88,0.0
64.0,0.0,0.0,0.0,10.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0
72.2,0.3,8.5,0.0,0.0,0.0,14.6,1.1,2.8,0.5,0.0,0.0
0.0,0.0,9.5,0.0,0.0,0.0,28.5,9.5,0.0,0.0,52.5,0.0
81.36,0.0,7.58,0.0,0.0,0.0,4.65,6.4,0.0,0.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,49.0,0.0
67.4,0.0,4.14,0.0,0.0,0.0,4.47,0.0,0.0,23.99,0.0,0.0
40.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0
0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
55.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0
68.0,0.0,0.0,0.0,0.0,0.0,20.71,0.0,7.3,3.99,0.0,0.0
66.67,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.33,0.0,0.0,0.0
62.59,0.0,6.19,0.042,0.0,0.0,6.29,0.019,12.55,12.32,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,6.25,18.75,0.0,0.0,0.0,0.0
0.2,0.0,5.41,0.0,30.53,0.0,0.0,0.0,0.0,0.0,63.86,0.0
0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
10.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0
46.92,0.0,0.0,0.0,0.0,0.0,21.73,0.0,0.0,27.37,3.97,0.0
72.78,0.0,0.0,0.0,0.0,0.0,15.83,0.0,5.28,6.11,0.0,0.0
58.0,0.0,21.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,5.0,0.0
76.34,0.0,1.8,0.0,0.0,0.0,21.86,0.0,0.0,0.0,0.0,0.0
94.56,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,10.0,0.0,0.0
69.5,0.0,16.9,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0
0.0,0.0,0.0,20.8,25.4,0.0,0.0,0.0,0.0,0.0,53.8,0.0
71.86,0.0,1.1,0.0,0.0,0.0,12.77,0.2,5.49,8.58,0.0,0.0
60.29,0.0,9.73,0.0,0.0,0.0,0.0,0.0,3.62,26.36,0.0,0.0
51.15,0.0,17.28,0.0,0.0,0.0,0.0,0.0,14.12,17.45,0.0,0.0
72.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0
70.58,0.0,0.0,0.0,0.0,0.0,5.63,0.0,7.21,16.58,0.0,0.0
74.86,0.0,0.92,0.0,0.0,0.0,13.84,0.0,0.0,10.38,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0
63.6,0.0,14.2,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,8.0
80.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,6.67,0.0,0.0
56.0,0.0,22.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,6.0,0.0
69.34,0.0,0.0,0.0,0.0,0.0,23.05,0.0,4.43,3.18,0.0,0.0
68.03,0.0,0.0,0.0,0.0,0.0,31.97,0.0,0.0,0.0,0.0,0.0
70.91,0.0,0.39,0.0,8.68,0.0,20.02,0.0,0.0,0.0,0.0,0.0
49.96,0.0,5.66,0.0,0.0,0.0,0.0,0.0,0.0,44.38,0.0,0.0
21.5,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,48.5,0.0
0.0,0.0,12.5,0.0,0.0,0.0,25.0,0.0,0.0,0.0,62.5,0.0
69.78,0.0,23.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0
54.1,0.0,2.12,0.0,0.0,0.0,0.0,0.0,29.11,14.67,0.0,0.0
0.0,0.0,0.7,0.0,22.98,0.0,0.0,0.0,0.0,9.69,66.63,0.0
55.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,41.46,54.25,0.0
75.27,0.0,0.0,0.0,0.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
0.0,22.2,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,33.3,0.0
0.0,0.0,0.0,0.0,17.71,0.0,4.56,0.0,0.0,0.0,77.72,0.0
72.23,0.0,12.06,0.0,0.0,0.0,15.71,0.0,0.0,0.0,0.0,0.0
67.62,0.39,10.33,0.0,0.0,0.0,6.81,2.26,4.57,6.03,0.0,1.99
60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
73.05,0.0,2.0,0.0,0.0,0.0,0.0,7.0,5.97,11.98,0.0,0.0
62.7,0.0,0.0,0.0,0.0,0.0,22.0,0.0,15.3,0.0,0.0,0.0
72.27,0.0,2.69,1.87,0.0,0.0,12.96,0.0,2.15,8.06,0.0,0.0
40.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,54.0,0.0
42.1,0.0,31.6,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0
0.0,5.0,20.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,35.0,0.0
0.0,0.0,2.39,0.0,0.0,0.0,26.91,0.0,0.0,0.0,30.49,40.2
75.27,0.0,2.57,0.0,0.039,0.0,22.1,0.0,0.0,0.022000000000000002,0.0,0.0
49.65,0.0,3.96,0.0,0.0,0.0,0.0,0.0,21.3,25.09,0.0,0.0
55.48,0.0,0.0,0.0,0.0,0.0,39.12,0.0,0.0,5.4,0.0,0.0
83.85,0.0,0.0,0.0,0.0,0.0,8.13,8.02,0.0,0.0,0.0,0.0
68.8,0.0,0.0,0.0,0.0,0.0,24.26,0.0,0.0,6.93,0.0,0.0
70.0,0.0,2.5,0.0,0.0,0.0,16.5,0.0,11.0,0.0,0.0,0.0
67.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,13.2,0.0,0.0
6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.95,42.44,0.0
66.67,0.0,0.0,0.0,0.0,0.0,22.0,0.0,11.33,0.0,0.0,0.0
61.81,0.0,9.91,0.0,0.0,0.0,10.36,0.011000000000000001,0.0,0.0,0.0,17.91
40.96,0.0,0.0,0.0,0.0,0.0,27.87,0.0,0.0,24.39,6.78,0.0
66.59,0.0,0.0,0.0,0.0,0.0,0.0,33.41,0.0,0.0,0.0,0.0
70.52,0.0,4.37,0.0,1.18,0.0,0.0,4.33,9.19,10.41,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,10.0,0.0,0.0
59.0,0.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.8,47.6,0.0,0.0,0.0,47.6,0.0
71.42,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,0.0,0.0,0.0
